v_lr,p_lr,pca_features,tfidf_max_features,n_training_steps,update_only_last,batch_mean,rouge-1-train,rouge-2-train,rouge-l-train,mean-train,rouge-1-test,rouge-2-test,rouge-l-test,mean-test
0.7,0.1,100,2000,500,True,True,0.355150470431,0.14194672858,0.257371421003,0.251489540005,0.372990756525,0.154107104311,0.259876275596,0.262324712144
0.7,0.1,100,2000,500,True,False,0.327854960769,0.126405983843,0.231218750207,0.228493231606,0.333589647132,0.132678373608,0.230021823136,0.232096614625
0.7,0.1,100,2000,500,False,True,0.347548122328,0.137083509299,0.25087369917,0.245168443599,0.376772180426,0.157849794369,0.261572250859,0.265398075218
0.7,0.1,100,2000,500,False,False,0.341571922298,0.132465500048,0.245715761924,0.23991772809,0.355476927504,0.147357515041,0.257751805928,0.253528749491
0.7,0.1,100,2000,1000,True,True,0.359180179219,0.144010274246,0.260553006831,0.254581153432,0.376133055973,0.150507282415,0.259973554358,0.262204630915
0.7,0.1,100,2000,1000,True,False,0.353117944819,0.137831513792,0.252426982521,0.247792147044,0.384990712532,0.164246744038,0.269481254143,0.272906236904
0.7,0.1,100,2000,1000,False,True,0.355615729607,0.141684973895,0.25868038176,0.251993695087,0.387679845556,0.164142051155,0.271465704444,0.274429200385
0.7,0.1,100,2000,1000,False,False,0.355758833121,0.140509469474,0.252132062934,0.249466788509,0.390632086466,0.167559065622,0.283469903678,0.280553685255
0.7,0.1,100,2000,1500,True,True,0.35587404351,0.144090768303,0.259629165103,0.253197992305,0.375278355118,0.151683753003,0.259232813617,0.262064973913
0.7,0.1,100,2000,1500,True,False,0.353096755003,0.139613936573,0.249437755256,0.24738281561,0.389228145579,0.167559065622,0.281603777917,0.27946366304
0.7,0.1,100,2000,1500,False,True,0.354749551396,0.139258610924,0.257068004897,0.250358722406,0.38354186683,0.159931524839,0.269231257439,0.270901549703
0.7,0.1,100,2000,1500,False,False,0.35292381049,0.139009947943,0.250081168965,0.247338309133,0.379720042488,0.159953005016,0.273053357749,0.270908801751
0.7,0.1,100,2000,2000,True,True,0.35684457194,0.141391140889,0.257865610265,0.252033774365,0.388736059208,0.161717808731,0.271378316263,0.273944061401
0.7,0.1,100,2000,2000,True,False,0.356105071457,0.140552141728,0.250272628611,0.248976613932,0.397417800752,0.174584065622,0.285516151394,0.285839339256
0.7,0.1,100,2000,2000,False,True,0.358752698887,0.144014182963,0.260306619125,0.254357833659,0.391807087796,0.162894279319,0.270861541371,0.275187636162
0.7,0.1,100,2000,2000,False,False,0.354333886724,0.139643793107,0.252902496082,0.248960058637,0.383558813506,0.157721036205,0.276134837742,0.272471562484
0.7,0.1,100,2000,2500,True,True,0.35940007678,0.144630775383,0.261170121503,0.255066991222,0.382724438644,0.157142051155,0.265701495534,0.268522661778
0.7,0.1,100,2000,2500,True,False,0.345605825201,0.135977111926,0.24496161919,0.242181518772,0.374948235576,0.156499278337,0.270850960547,0.26743282482
0.7,0.1,100,2000,2500,False,True,0.352292023447,0.13829754458,0.254708489859,0.248432685962,0.399593508634,0.172320955584,0.283922669048,0.285279044422
0.7,0.1,100,2000,2500,False,False,0.355257322795,0.13972807062,0.253176492565,0.249387295327,0.397468475338,0.168451321514,0.28656827092,0.284162689258
0.7,0.1,100,3000,500,True,True,0.343180067247,0.134506953602,0.245756212147,0.241147744332,0.363358449475,0.150336044182,0.252342991883,0.255345828513
0.7,0.1,100,3000,500,True,False,0.338595922213,0.128890399072,0.24363754284,0.237041288042,0.338030948433,0.134749527454,0.236568160304,0.236449545397
0.7,0.1,100,3000,500,False,True,0.346642597655,0.135581583022,0.24860935784,0.243611179506,0.373711596155,0.157200751405,0.263432362106,0.264781569888
0.7,0.1,100,3000,500,False,False,0.352686315025,0.139505473685,0.256252486443,0.249481425051,0.380535919206,0.168416096622,0.273778549388,0.274243521738
0.7,0.1,100,3000,1000,True,True,0.35990350007,0.144588724185,0.261505612762,0.255332612339,0.37529447283,0.154200857359,0.264100339938,0.264531890042
0.7,0.1,100,3000,1000,True,False,0.365298291945,0.145898888665,0.265919529219,0.259038903276,0.368748978004,0.146857755852,0.255912613828,0.257173115895
0.7,0.1,100,3000,1000,False,True,0.357243876203,0.141955763261,0.25814246834,0.252447369268,0.374914877707,0.155655883814,0.26043449429,0.263668418603
0.7,0.1,100,3000,1000,False,False,0.349021996575,0.138904434399,0.25064772538,0.246191385451,0.361815720432,0.1464207997,0.254450020453,0.254228846862
0.7,0.1,100,3000,1500,True,True,0.357752639267,0.143808489502,0.261185692659,0.254248940476,0.374945319882,0.152044078952,0.259776513161,0.262255303998
0.7,0.1,100,3000,1500,True,False,0.356674778169,0.141493049807,0.25735674672,0.251841524899,0.382687681065,0.150488342465,0.263605759772,0.265593927767
0.7,0.1,100,3000,1500,False,True,0.354904974298,0.139668466147,0.254925973051,0.249833137832,0.376284373728,0.15323164139,0.260036579568,0.263184198229
0.7,0.1,100,3000,1500,False,False,0.343355962514,0.134360766769,0.247907603101,0.241874777461,0.342776427033,0.128932189237,0.243070594916,0.238259737062
0.7,0.1,100,3000,2000,True,True,0.357716402992,0.145255122996,0.260879019383,0.254616848457,0.377760624931,0.15675244466,0.265555451763,0.266689507118
0.7,0.1,100,3000,2000,True,False,0.345553847432,0.134977922492,0.230653186163,0.237061652029,0.378413375437,0.153774465232,0.25031104278,0.26083296115
0.7,0.1,100,3000,2000,False,True,0.359856218922,0.141838551492,0.259847077244,0.253847282553,0.378217855705,0.15323164139,0.263750865282,0.265066787459
0.7,0.1,100,3000,2000,False,False,0.347709941744,0.136570051697,0.248797697234,0.244359230225,0.38309617823,0.156229228792,0.268945172253,0.269423526425
0.7,0.1,100,3000,2500,True,True,0.357105018703,0.14402554659,0.259398218629,0.253509594641,0.381340952276,0.154459302617,0.266505922861,0.267435392585
0.7,0.1,100,3000,2500,True,False,0.347814951947,0.135447018861,0.244409607256,0.242557192688,0.389255705058,0.157301850987,0.271230075857,0.272595877301
0.7,0.1,100,3000,2500,False,True,0.351528489459,0.137687554932,0.253652960861,0.247623001751,0.385991202644,0.15757684784,0.267771026573,0.270446359019
0.7,0.1,100,3000,2500,False,False,0.340284860489,0.13232198457,0.244775786577,0.239127543879,0.352163851401,0.138973855903,0.245789005129,0.245642237478
0.7,0.1,100,4000,500,True,True,0.354934219045,0.140727579509,0.254784523105,0.250148773886,0.378528941078,0.159890947483,0.262172237688,0.266864042083
0.7,0.1,100,4000,500,True,False,0.345856831653,0.134333887699,0.250284595526,0.243491771626,0.344003090266,0.13374068907,0.238893424035,0.23887906779
0.7,0.1,100,4000,500,False,True,0.355958423951,0.139960549516,0.254291295379,0.250070089615,0.37714417282,0.153260011168,0.259905002369,0.263436395452
0.7,0.1,100,4000,500,False,False,0.349629366437,0.139810248632,0.251450673116,0.246963429395,0.375997180055,0.152302497713,0.258253756304,0.262184478024
0.7,0.1,100,4000,1000,True,True,0.356147181052,0.14275586009,0.258546301068,0.25248311407,0.377119811638,0.156395997988,0.264937225162,0.266151011596
0.7,0.1,100,4000,1000,True,False,0.353755568667,0.138799594403,0.249443166948,0.247332776672,0.38646952489,0.166953005016,0.279839072035,0.277753867314
0.7,0.1,100,4000,1000,False,True,0.359052860513,0.142780049454,0.258921228817,0.253584712928,0.379934439775,0.156792996701,0.268186677699,0.268304704725
0.7,0.1,100,4000,1000,False,False,0.353880554536,0.139869688202,0.250472979591,0.248074407443,0.388691747112,0.168064116127,0.281460693656,0.279405518965
0.7,0.1,100,4000,1500,True,True,0.357754170476,0.142203388332,0.259755886221,0.25323781501,0.376868017803,0.155655883814,0.26412497048,0.265549624032
0.7,0.1,100,4000,1500,True,False,0.353436589008,0.139051088655,0.252587325367,0.248358334343,0.369385939957,0.154076609482,0.252669325944,0.258710625127
0.7,0.1,100,4000,1500,False,True,0.358857307481,0.140159273026,0.257874875754,0.252297152087,0.377423573359,0.155655883814,0.263738065718,0.265605840964
0.7,0.1,100,4000,1500,False,False,0.352397143689,0.140482337787,0.254344659882,0.249074713786,0.362577444567,0.146925171157,0.255545420986,0.255016012237
0.7,0.1,100,4000,2000,True,True,0.358740230415,0.141778602919,0.259829366121,0.253449399818,0.385625684147,0.159625580783,0.272884564916,0.272711943282
0.7,0.1,100,4000,2000,True,False,0.350320924631,0.137729200028,0.250435662006,0.246161928889,0.368490381345,0.149023975861,0.262071756018,0.259862037741
0.7,0.1,100,4000,2000,False,True,0.359984601227,0.141111431568,0.259320803114,0.253472278636,0.386150293637,0.161257282415,0.271057743589,0.272821773214
0.7,0.1,100,4000,2000,False,False,0.348519883583,0.136245118182,0.251287520197,0.245350840654,0.362085063603,0.14970801857,0.257149207508,0.25631409656
0.7,0.1,100,4000,2500,True,True,0.357075768702,0.141445047626,0.260390689452,0.252970501927,0.380995633483,0.154812837971,0.265801058333,0.267203176595
0.7,0.1,100,4000,2500,True,False,0.333834837521,0.127497167088,0.236519555356,0.232617186655,0.357496574046,0.146427995396,0.248101467376,0.250675345606
0.7,0.1,100,4000,2500,False,True,0.356902634599,0.140265693737,0.256100697003,0.251089675113,0.380853339245,0.156396624555,0.263603806459,0.266951256753
0.7,0.1,100,4000,2500,False,False,0.351066946985,0.13834506699,0.247752212217,0.245721408731,0.389228145579,0.167559065622,0.281603777917,0.27946366304
0.7,0.1,200,2000,500,True,True,0.363956742057,0.145597719158,0.265705748393,0.258420069869,0.401060378679,0.167958934492,0.280818267708,0.283279193626
0.7,0.1,200,2000,500,True,False,0.358710425744,0.141209757254,0.255813745607,0.251911309535,0.36130928038,0.146038083812,0.256397173352,0.254581512515
0.7,0.1,200,2000,500,False,True,0.356563619683,0.140796573132,0.258592119991,0.251984104268,0.405138712223,0.172856400531,0.287676240476,0.288557117744
0.7,0.1,200,2000,500,False,False,0.355191775259,0.140071994173,0.253308351648,0.24952404036,0.374817844464,0.159624952562,0.27074768548,0.268396827502
0.7,0.1,200,2000,1000,True,True,0.360736382525,0.145159725739,0.261937644201,0.255944584155,0.399322099589,0.167348067198,0.279493916349,0.282054694379
0.7,0.1,200,2000,1000,True,False,0.352286550211,0.137649031997,0.237381004123,0.24243886211,0.376107234548,0.155318112229,0.256175483838,0.262533610205
0.7,0.1,200,2000,1000,False,True,0.361911811564,0.145876623769,0.263833407904,0.257207281079,0.392856023897,0.16634659661,0.279501874485,0.279568164997
0.7,0.1,200,2000,1000,False,False,0.335713078427,0.131437479199,0.240021283085,0.235723946903,0.348377243811,0.145693692347,0.258603308198,0.250891414786
0.7,0.1,200,2000,1500,True,True,0.360493030663,0.144968534706,0.261697434724,0.255719666698,0.400054666639,0.172320955584,0.284965707904,0.285780443376
0.7,0.1,200,2000,1500,True,False,0.354216917662,0.139609216347,0.253650987018,0.249159040342,0.360828016003,0.141664476686,0.253690605686,0.252061032792
0.7,0.1,200,2000,1500,False,True,0.357969737619,0.142428335196,0.261243731625,0.25388060148,0.40395170957,0.172723824774,0.286773853788,0.287816462711
0.7,0.1,200,2000,1500,False,False,0.346255058581,0.135541295074,0.248484491441,0.243426948365,0.359390829986,0.144901782503,0.261087211447,0.255126607979
0.7,0.1,200,2000,2000,True,True,0.354713369905,0.13866920193,0.256922118543,0.250101563459,0.401179405246,0.171462991709,0.288939890203,0.287194095719
0.7,0.1,200,2000,2000,True,False,0.352037658839,0.138232019667,0.257833686618,0.249367788375,0.365600788518,0.146269761651,0.267122453628,0.259664334599
0.7,0.1,200,2000,2000,False,True,0.354778249109,0.140004946629,0.258924672964,0.251235956234,0.400322493958,0.164172898848,0.279918057732,0.28147115018
0.7,0.1,200,2000,2000,False,False,0.346963553398,0.137159082077,0.250214622606,0.244779086027,0.347773993432,0.133649204985,0.249560885103,0.243661361174
0.7,0.1,200,2000,2500,True,True,0.362389643713,0.145888191401,0.26408648939,0.257454774835,0.395083767168,0.164679929943,0.280575231713,0.280112976275
0.7,0.1,200,2000,2500,True,False,0.304778244284,0.116800113651,0.210483741809,0.210687366581,0.301861401122,0.115923065995,0.213659367871,0.210481278329
0.7,0.1,200,2000,2500,False,True,0.353591551907,0.13914672991,0.258258779275,0.250332353697,0.399593508634,0.171487622251,0.283843248498,0.284974793128
0.7,0.1,200,2000,2500,False,False,0.354415834043,0.139890216248,0.253891383987,0.249399144759,0.370384956362,0.153612136333,0.263688247501,0.262561780066
0.7,0.1,200,3000,500,True,True,0.357474247376,0.141476250872,0.260540353354,0.253163617201,0.38629743002,0.162123500456,0.277664742771,0.275361891083
0.7,0.1,200,3000,500,True,False,0.355625264248,0.139523972999,0.252565641048,0.249238292765,0.386894115101,0.165832147316,0.281955730063,0.278227330827
0.7,0.1,200,3000,500,False,True,0.364549699888,0.147513366188,0.26245984133,0.258174302469,0.389088761381,0.162701369646,0.279591345229,0.277127158752
0.7,0.1,200,3000,500,False,False,0.354306858947,0.141412038472,0.255234806506,0.250317901308,0.376167315862,0.151670507303,0.258562502175,0.26213344178
0.7,0.1,200,3000,1000,True,True,0.356599797743,0.142649316041,0.259779051567,0.25300938845,0.384043542084,0.157243185401,0.270620301458,0.270635676314
0.7,0.1,200,3000,1000,True,False,0.352115942948,0.137912127464,0.251724595539,0.24725088865,0.383747147845,0.157275363742,0.277563455442,0.27286198901
0.7,0.1,200,3000,1000,False,True,0.360897992431,0.142680663037,0.260871665143,0.254816773537,0.37915293914,0.154882282415,0.265842636857,0.266625952804
0.7,0.1,200,3000,1000,False,False,0.347543604897,0.138165865931,0.251334044681,0.245681171836,0.373068989996,0.152430263424,0.262032854313,0.262510702578
0.7,0.1,200,3000,1500,True,True,0.36030055346,0.144805223739,0.261026693479,0.255377490226,0.380351241409,0.158751121909,0.269559214397,0.269553859238
0.7,0.1,200,3000,1500,True,False,0.343511582617,0.131257827357,0.246058179067,0.240275863014,0.348431746959,0.145661413466,0.251357765228,0.248483641884
0.7,0.1,200,3000,1500,False,True,0.354029259136,0.139999297778,0.257867870605,0.250632142507,0.386354646991,0.159208549472,0.26943282311,0.271665339857
0.7,0.1,200,3000,1500,False,False,0.34660461759,0.138639579584,0.249916786602,0.245053661259,0.361052101031,0.144789763708,0.258346514701,0.254729459813
0.7,0.1,200,3000,2000,True,True,0.358609917404,0.143962329085,0.262136783756,0.254903010082,0.379920134907,0.156058753003,0.26443869597,0.266805861294
0.7,0.1,200,3000,2000,True,False,0.35033742837,0.138899749818,0.256633073707,0.248623417298,0.357372234457,0.145810070062,0.257505902118,0.253562735546
0.7,0.1,200,3000,2000,False,True,0.359678118324,0.142160238648,0.258300111811,0.253379489594,0.386338124325,0.158686186844,0.274199779714,0.273074696961
0.7,0.1,200,3000,2000,False,False,0.34800528527,0.137407740388,0.257487432352,0.247633486003,0.373244320739,0.152895306626,0.274115724508,0.266751783958
0.7,0.1,200,3000,2500,True,True,0.357200277355,0.14104085558,0.259194969028,0.252478700654,0.388344236349,0.15971182787,0.276622478282,0.2748928475
0.7,0.1,200,3000,2500,True,False,0.332065157609,0.128289388018,0.233591141019,0.231315228882,0.340037109965,0.134687031415,0.241503570274,0.238742570551
0.7,0.1,200,3000,2500,False,True,0.353427604942,0.139059107659,0.256481247421,0.249655986674,0.386636264729,0.161230046493,0.273293719108,0.27372001011
0.7,0.1,200,3000,2500,False,False,0.350338782252,0.136344626592,0.250778048228,0.24582048569,0.375354740748,0.164036981274,0.277058926142,0.272150216055
